timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
35.00;167.03;veh138;-311851485#3_1;48.97;0.00;3.39;veh_passenger;6699.10;3249.45
35.00;45.34;veh139;-476977623#4_0;65.29;0.00;11.09;veh_passenger;3474.24;1640.11
35.00;267.74;veh14;136792889_0;44.92;0.00;15.13;veh_passenger;9765.63;4351.48
35.00;348.38;veh140;449996224_0;92.94;0.00;10.57;veh_passenger;6614.56;4174.80
35.00;77.98;veh141;-21540212_1;98.29;0.00;8.92;veh_passenger;6772.03;2857.11
35.00;45.08;veh142;:232749262_4_0;6.06;0.00;4.43;veh_passenger;3293.05;2038.19
35.00;10.70;veh143;:cluster_206106111_2604925887_2604925889_2604925905_5_0;24.27;0.00;6.24;veh_passenger;10521.78;3869.51
35.00;35.77;veh144;205354133#4_0;17.90;0.00;0.20;veh_passenger;3779.36;3149.64
35.00;133.43;veh145;453117780#7_0;12.56;0.00;16.72;veh_passenger;5001.44;2098.15
35.00;340.27;veh146;666475671#0_0;43.69;0.00;10.18;veh_passenger;9115.10;4009.77
35.00;327.13;veh147;25915692#3_0;114.39;0.00;0.31;veh_passenger;5186.94;3676.88
35.00;35.77;veh148;205354133#4_0;8.97;0.00;1.24;veh_passenger;3774.15;3142.40
35.00;302.70;veh149;453127281_0;79.86;0.00;10.32;veh_passenger;4420.46;3120.23
35.00;234.00;veh15;531696049#3_5;43.02;0.00;14.17;veh_passenger;4691.89;4567.61
35.00;284.37;veh150;531453199_1;30.05;0.00;6.08;veh_passenger;8601.32;1736.07
35.00;260.92;veh151;222380083_0;142.55;0.00;21.55;veh_passenger;10030.34;4807.11
35.00;261.20;veh152;:195994113_5_0;10.28;0.00;5.33;veh_passenger;11851.06;4716.76
35.00;68.73;veh154;534347220#0_0;104.36;0.00;4.99;veh_passenger;1487.42;3665.61
35.00;264.75;veh155;260498498_0;49.80;0.00;2.71;veh_passenger;11987.09;4733.25
35.00;50.60;veh156;25964805#2_0;0.31;0.00;15.52;veh_passenger;5644.31;3258.01
35.00;158.81;veh157;391511939#0_0;38.59;0.00;5.03;veh_passenger;2712.45;4157.59
35.00;334.69;veh158;47303242#1_0;61.29;0.00;12.93;veh_passenger;12191.02;2895.06
35.00;21.60;veh159;18908534_0;123.94;0.00;20.17;veh_passenger;3167.68;2083.07
35.00;62.94;veh16;-259730804_0;13.03;0.00;9.27;veh_passenger;3638.39;4271.62
35.00;349.70;veh160;138630394#2_0;59.30;0.00;12.20;veh_passenger;7082.33;4349.64
35.00;266.36;veh161;158869966#7_0;52.13;0.00;8.86;veh_passenger;6174.41;2318.54
35.00;311.96;veh162;172841677#2_0;38.84;0.00;11.93;veh_passenger;2824.72;2031.99
35.00;245.90;veh163;:cluster_193830104_3773125677_1_0;3.60;0.00;3.00;veh_passenger;4921.36;4754.08
35.00;260.36;veh164;47413207#2_0;13.28;0.00;10.37;veh_passenger;7075.42;4282.76
35.00;261.64;veh165;267157829#0_5;54.49;0.00;15.25;veh_passenger;5678.19;4733.54
35.00;52.53;veh166;531339545#0_0;35.34;0.00;8.09;veh_passenger;3052.72;2443.58
35.00;175.02;veh167;136792915_0;58.98;0.00;0.00;veh_passenger;9846.91;4795.24
35.00;77.70;veh168;-206879702_0;75.96;0.00;16.43;veh_passenger;4188.03;4131.27
35.00;262.14;veh169;531719492#1_0;34.21;0.00;15.45;veh_passenger;7202.77;3816.28
35.00;85.84;veh17;19783060#2_0;269.72;0.00;16.20;veh_passenger;5670.38;1692.27
35.00;355.28;veh170;19782471#0_1;7.48;0.00;9.80;veh_passenger;10837.66;2563.43
35.00;335.43;veh171;171573100_0;554.87;0.00;29.04;veh_passenger;11336.49;2024.94
35.00;348.58;veh173;:256237250_0_0;1.48;0.00;17.56;veh_passenger;9247.03;4112.62
35.00;73.04;veh174;93248676_0;229.36;0.00;12.62;veh_passenger;1421.94;3333.32
35.00;355.68;veh175;71166909_0;91.52;0.00;0.15;veh_passenger;11641.08;3861.91
35.00;35.96;veh176;85468556_0;83.18;0.00;4.38;veh_passenger;2934.16;1705.81
35.00;279.79;veh177;762162328_0;31.53;0.00;11.55;veh_passenger;8961.71;2159.42
35.00;257.23;veh178;-311851484#1_1;54.50;0.00;0.00;veh_passenger;6208.10;2736.10
35.00;178.92;veh179;452877396#1_0;59.44;0.00;11.65;veh_passenger;11690.66;4779.52
35.00;174.93;veh18;47034513#1_2;76.27;0.00;15.34;veh_passenger;7446.57;4523.26
35.00;311.90;veh180;28422425#1_0;46.85;0.00;10.32;veh_passenger;6444.53;1550.52
35.00;347.30;veh181;19784104#1_0;76.75;0.00;11.42;veh_passenger;6906.48;2859.55
35.00;264.75;veh182;260498498_1;31.31;0.00;12.63;veh_passenger;12005.80;4731.76
35.00;267.50;veh183;-113278690#0_0;43.33;0.00;3.48;veh_passenger;4741.44;2358.17
35.00;209.85;veh184;-22997160_0;45.23;0.00;5.32;veh_passenger;6668.74;2850.54
35.00;357.33;veh186;19782465#2_0;157.94;0.00;8.10;veh_passenger;10735.21;2337.12
35.00;241.32;veh188;213921638#0_3;67.54;0.00;15.97;veh_passenger;1540.96;4612.68
35.00;167.54;veh189;531719477#0_0;63.90;0.00;5.04;veh_passenger;7744.65;2416.92
35.00;17.90;veh19;336547904_1;131.22;0.00;0.46;veh_passenger;7854.22;2925.83
35.00;254.49;veh190;:194323821_1_0;8.57;0.00;4.87;veh_passenger;9819.14;3586.06
35.00;341.02;veh191;19788548#3_0;112.13;0.00;6.97;veh_passenger;4665.49;4101.34
35.00;352.75;veh192;:194504397_6_0;15.30;0.00;8.01;veh_passenger;11618.85;4119.43
35.00;133.76;veh193;:2153347802_7_1;4.66;0.00;18.01;veh_passenger;4313.71;2164.73
35.00;135.66;veh194;-19788324#4_0;11.02;0.00;8.88;veh_passenger;5117.51;1797.11
35.00;75.27;veh195;113278685#17_0;10.32;0.00;9.68;veh_passenger;5407.97;2067.54
35.00;313.16;veh197;-531481536_0;103.26;0.00;12.00;veh_passenger;6108.48;1908.97
35.00;166.14;veh198;205442471#1_0;40.13;0.00;1.83;veh_passenger;5033.03;2364.09
35.00;146.25;veh199;21113257#5_0;38.15;0.00;11.01;veh_passenger;5451.76;3521.67
35.00;1.61;veh2;-47371222#2_0;18.31;0.00;8.76;veh_passenger;7472.90;2452.33
35.00;342.25;veh20;205477392#3_1;39.85;0.00;9.65;veh_passenger;5382.95;2415.64
35.00;286.07;veh200;450372817#0_0;34.84;0.00;11.20;veh_passenger;7619.07;2388.42
35.00;170.87;veh201;549984333#4_0;6.72;0.00;7.69;veh_passenger;8632.86;1758.76
35.00;77.62;veh202;311851484#4_0;40.96;0.00;0.15;veh_passenger;6425.28;2777.90
35.00;298.62;veh203;:4473063495_0_0;8.85;0.00;10.17;veh_passenger;7984.50;2896.85
35.00;17.90;veh204;336547904_1;139.07;0.00;0.07;veh_passenger;7856.63;2933.30
35.00;146.25;veh206;21113257#5_0;96.49;0.00;9.45;veh_passenger;5484.17;3473.16
35.00;44.42;veh207;48742095#1_0;92.73;0.00;14.89;veh_passenger;1586.22;2627.12
35.00;85.70;veh208;:215028931_7_0;5.17;0.00;6.39;veh_passenger;3664.92;3394.13
35.00;257.69;veh209;10426305#1_0;24.94;0.00;9.73;veh_passenger;7328.23;2422.93
35.00;77.93;veh21;311851484#0_0;99.82;0.00;0.01;veh_passenger;6196.36;2726.95
35.00;266.71;veh210;-23651719#0_0;16.82;0.00;9.08;veh_passenger;9803.86;4241.90
35.00;32.61;veh211;322978493_1;85.88;0.00;0.00;veh_passenger;6127.99;1720.08
35.00;63.89;veh212;463366890#2_0;26.49;0.00;14.36;veh_passenger;8551.61;3676.30
35.00;76.57;veh213;205354133#7_0;1.18;0.00;6.01;veh_passenger;3810.32;3188.31
35.00;341.33;veh214;65425426#1_0;13.40;0.00;0.05;veh_passenger;4604.64;3423.63
35.00;162.28;veh215;22277833#0_0;22.71;0.00;10.59;veh_passenger;4516.86;4672.41
35.00;264.74;veh216;260498498_2;15.13;0.00;10.79;veh_passenger;12022.20;4730.05
35.00;253.48;veh217;206452755#3_0;111.62;0.00;8.49;veh_passenger;2755.52;4082.69
35.00;212.34;veh218;:206106083_8_0;6.35;0.00;4.38;veh_passenger;9886.86;4356.79
35.00;239.33;veh219;39169328#0_0;69.92;0.00;9.29;veh_passenger;11036.23;2609.69
35.00;228.18;veh22;:206163405_0_0;2.41;0.00;9.80;veh_passenger;4583.01;3419.40
35.00;127.04;veh220;532783281_0;73.57;0.00;0.00;veh_passenger;12209.79;4077.72
35.00;168.18;veh221;450605292#0_0;108.02;0.00;7.66;veh_passenger;7798.57;2167.01
35.00;140.86;veh222;:256030506_3_0;8.48;0.00;15.22;veh_passenger;5058.76;2557.50
35.00;252.19;veh223;534347216_0;60.21;0.00;4.15;veh_passenger;1731.53;3869.81
35.00;332.58;veh224;:227069903_0_0;2.85;0.00;6.17;veh_passenger;5369.53;3804.97
35.00;200.48;veh225;:315203548_1_0;6.47;0.00;7.04;veh_passenger;12043.02;4737.70
35.00;343.13;veh226;465437006#1_0;14.80;0.00;10.62;veh_passenger;10500.71;1656.69
35.00;158.48;veh227;290283384#1_0;14.55;0.00;10.62;veh_passenger;2036.07;4725.95
35.00;349.49;veh228;-23635052#0_0;0.35;0.00;15.80;veh_passenger;6101.79;2657.35
35.00;312.55;veh229;142310817#0_0;136.73;0.00;10.71;veh_passenger;4309.16;772.82
35.00;76.82;veh23;10426306#17_0;27.91;0.00;11.24;veh_passenger;8591.54;2456.73
35.00;169.03;veh231;138630351_1;109.42;0.00;0.47;veh_passenger;5899.23;3823.94
35.00;177.86;veh233;20280305#0_0;139.41;0.00;10.16;veh_passenger;10206.84;5251.37
35.00;338.21;veh234;23634546#1_0;9.96;0.00;7.98;veh_passenger;3877.78;3388.34
35.00;132.00;veh235;20285532#2_0;27.06;0.00;10.97;veh_passenger;3146.33;3344.64
35.00;262.60;veh236;:194122339_1_5;1.44;0.00;2.59;veh_passenger;5752.05;4744.21
35.00;168.65;veh238;:686670234_4_0;4.18;0.00;11.45;veh_passenger;8858.90;1920.36
35.00;338.66;veh239;19246486#2_0;91.56;0.00;8.14;veh_passenger;1943.69;3224.52
35.00;66.29;veh24;-267157832#0_0;48.48;0.00;10.73;veh_passenger;3423.60;4160.75
35.00;81.55;veh240;48743313#1_0;112.64;0.00;11.29;veh_passenger;7256.61;4093.67
35.00;248.56;veh241;20284680#8_1;1.67;0.00;9.90;veh_passenger;4181.82;3489.82
35.00;325.35;veh242;:cluster_1437162829_232636709_4_0;10.75;0.00;5.84;veh_passenger;3001.17;2998.55
35.00;175.01;veh243;136792915_1;58.94;0.00;1.40;veh_passenger;9850.10;4795.56
35.00;256.27;veh244;:2154588257_1_0;4.92;0.00;9.04;veh_passenger;4793.29;2367.68
35.00;352.64;veh245;147999135#2_1;15.59;0.00;23.47;veh_passenger;11601.62;4290.33
35.00;150.27;veh246;48101517#4_0;43.76;0.00;12.01;veh_passenger;5589.74;3590.87
35.00;161.51;veh247;21093414_0;391.49;0.00;29.87;veh_passenger;10759.19;4541.79
35.00;40.10;veh249;19787723#0_0;126.12;0.00;10.81;veh_passenger;6322.66;1518.60
35.00;352.31;veh25;71166917_0;20.69;0.00;10.54;veh_passenger;11672.14;3582.98
35.00;344.04;veh251;450616685_0;5.78;0.00;5.31;veh_passenger;7285.82;1748.65
35.00;346.02;veh252;-205450507#1_0;27.41;0.00;2.39;veh_passenger;5022.91;2121.45
35.00;175.11;veh253;131270042#1_0;115.89;0.00;12.92;veh_passenger;6973.95;4659.28
35.00;233.62;veh254;138630425#11_1;12.68;0.00;10.11;veh_passenger;5167.08;3821.62
35.00;314.32;veh255;463549190#0_0;197.96;0.00;17.48;veh_passenger;7096.89;1727.70
35.00;176.98;veh256;139633991#0_0;52.12;0.00;10.70;veh_passenger;12041.40;4754.48
35.00;54.53;veh257;:445701839_6_0;4.52;0.00;6.30;veh_passenger;12057.43;3864.28
35.00;346.03;veh258;9937981#1_0;30.77;0.00;12.65;veh_passenger;7750.94;1789.99
35.00;38.15;veh259;322784644#0_0;29.44;0.00;0.12;veh_passenger;6620.13;2311.65
35.00;312.09;veh260;322978461_1;100.54;0.00;12.24;veh_passenger;6073.61;1868.03
35.00;261.35;veh261;71166911#0_0;7.80;0.00;7.74;veh_passenger;10973.18;3146.26
35.00;352.93;veh262;-144844733_0;104.52;0.00;9.92;veh_passenger;11999.98;3710.95
35.00;341.95;veh264;256799280#0_0;114.13;0.00;10.55;veh_passenger;10806.77;1718.22
35.00;78.34;veh265;39910454#4_0;113.07;0.00;19.06;veh_passenger;5914.05;3990.50
35.00;351.03;veh266;:3191676103_0_0;3.84;0.00;6.70;veh_passenger;8613.47;1901.74
35.00;266.12;veh267;462827910#10_0;39.56;0.00;17.74;veh_passenger;6383.67;1755.05
35.00;171.82;veh268;47470384#1_0;82.82;0.00;9.97;veh_passenger;7810.53;4584.99
35.00;76.67;veh27;-531719486_0;117.92;0.00;0.00;veh_passenger;7021.45;2911.77
35.00;80.62;veh270;166645421#1_3;87.36;0.00;12.02;veh_passenger;4388.39;3925.84
35.00;244.18;veh271;75032476#0_0;94.78;0.00;9.71;veh_passenger;12295.02;3736.44
35.00;171.97;veh272;444219291#0_0;73.26;0.00;7.48;veh_passenger;8360.40;4851.86
35.00;78.04;veh273;39169279#1_0;6.39;0.00;10.25;veh_passenger;11131.84;2437.40
35.00;218.47;veh274;-28422822#1_0;0.74;0.00;10.78;veh_passenger;4944.14;1914.58
35.00;41.43;veh275;48742095#1_1;14.67;0.00;15.81;veh_passenger;1530.61;2572.59
35.00;58.24;veh276;:232913578_7_0;13.42;0.00;8.01;veh_passenger;1993.30;1641.90
35.00;126.99;veh277;:248775858_1_0;16.57;0.00;9.97;veh_passenger;3232.92;2385.50
35.00;39.75;veh278;:215028861_1_0;4.78;0.00;8.55;veh_passenger;3798.47;3173.09
35.00;295.58;veh279;:312389488_0_0;9.70;0.00;15.03;veh_passenger;3987.29;1717.09
35.00;68.72;veh28;23650531#5_0;44.00;0.00;8.62;veh_passenger;2067.33;3894.38
35.00;43.05;veh280;48742095#0_1;115.28;0.00;14.33;veh_passenger;1510.35;2550.22
35.00;158.77;veh281;-28688883_0;74.81;0.00;15.60;veh_passenger;2290.35;4498.57
35.00;162.57;veh282;319051177#0_0;39.01;0.00;5.42;veh_passenger;3147.14;4160.40
35.00;40.66;veh283;418404601#2_0;60.86;0.00;8.54;veh_passenger;4553.33;2354.09
35.00;67.97;veh284;452903674#5_0;51.90;0.00;7.53;veh_passenger;4530.70;3757.91
35.00;312.55;veh285;142310817#0_0;86.23;0.00;9.95;veh_passenger;4346.37;738.67
35.00;90.39;veh286;22968038_1;70.36;0.00;13.42;veh_passenger;10505.44;4816.75
35.00;165.67;veh287;205441125#0_0;19.54;0.00;2.82;veh_passenger;4816.22;2380.23
35.00;342.91;veh288;141895251#0_0;77.12;0.00;16.02;veh_passenger;10832.08;4223.54
35.00;342.16;veh289;48285190#2_0;46.73;0.00;5.72;veh_passenger;4991.25;2853.72
35.00;180.63;veh29;37949962#3_0;211.61;0.00;9.28;veh_passenger;11995.58;3839.50
35.00;232.73;veh290;531696049#2_5;39.73;0.00;10.48;veh_passenger;4760.53;4618.38
35.00;355.12;veh291;206879719#1_0;53.14;0.00;11.57;veh_passenger;4943.58;4552.35
35.00;86.18;veh292;19783060#1_0;22.99;0.00;15.18;veh_passenger;5257.19;1663.05
35.00;42.34;veh293;48742095#1_3;0.81;0.00;18.59;veh_passenger;1516.66;2566.45
35.00;262.55;veh294;131315134_1;45.79;0.00;7.13;veh_passenger;9815.64;4575.54
35.00;167.19;veh295;18906037#0_0;77.44;0.00;10.22;veh_passenger;8388.50;5484.91
35.00;266.05;veh296;656870451#1_1;27.35;0.00;12.12;veh_passenger;7568.58;1830.17
35.00;247.84;veh297;:cluster_3073412289_4468636334_4558008422_5382351833_81556497_1_0;44.56;0.00;13.61;veh_passenger;8409.95;4110.66
35.00;342.25;veh298;-256398480#1_1;100.09;0.00;12.99;veh_passenger;11144.52;1671.61
35.00;132.51;veh299;21619598#1_0;57.57;0.00;9.90;veh_passenger;3255.13;1903.59
35.00;348.46;veh3;532824128_0;4.49;0.00;4.97;veh_passenger;11029.21;3541.21
35.00;266.90;veh30;462827907#0_0;133.85;0.00;0.00;veh_passenger;8165.58;1872.22
35.00;76.77;veh300;39169277#2_0;42.40;0.00;8.48;veh_passenger;11098.25;2429.69
35.00;132.21;veh301;21630409#0_0;83.00;0.00;11.20;veh_passenger;1492.71;1824.66
35.00;347.82;veh302;-25965086_0;67.16;0.00;10.75;veh_passenger;7526.88;3176.44
35.00;42.92;veh303;:cluster_218262665_312396431_4_0;5.19;0.00;6.11;veh_passenger;6159.87;2051.48
35.00;175.25;veh304;25965907#1_0;42.75;0.00;10.14;veh_passenger;10016.55;2044.97
35.00;45.82;veh305;22700141#0_1;45.13;0.00;11.23;veh_passenger;6904.02;2612.32
35.00;266.19;veh306;462827907#1_0;43.10;0.00;11.05;veh_passenger;8106.82;1868.43
35.00;162.47;veh307;:1710068510_12_0;6.49;0.00;5.29;veh_passenger;6381.31;1792.24
35.00;176.11;veh308;139633962_1;90.38;0.00;9.74;veh_passenger;12032.85;4806.27
35.00;56.45;veh309;-93287043_1;46.31;0.00;10.88;veh_passenger;9073.37;2496.60
35.00;261.14;veh31;21543891#4_1;58.61;0.00;0.00;veh_passenger;6069.44;3618.78
35.00;156.65;veh310;205380286_0;13.49;0.00;10.93;veh_passenger;3572.64;4375.21
35.00;243.95;veh311;-794906237#0_0;49.85;0.00;12.71;veh_passenger;9067.03;2265.48
35.00;132.95;veh312;21619558#0_0;46.29;0.00;11.16;veh_passenger;2638.08;2630.20
35.00;310.84;veh313;93248645#3_2;33.70;0.00;7.55;veh_passenger;1797.99;3087.81
35.00;336.03;veh314;147999093_1;89.80;0.00;16.89;veh_passenger;11509.33;1827.70
35.00;256.43;veh316;-72489699#4_0;30.20;0.00;4.47;veh_passenger;5183.25;3258.12
35.00;44.25;veh318;93248643_0;52.65;0.00;9.27;veh_passenger;2891.21;1569.78
35.00;337.16;veh319;39845730#6_2;35.83;0.00;9.50;veh_passenger;3978.62;3712.05
35.00;167.05;veh32;48397504#0_0;106.17;0.00;11.35;veh_passenger;9142.84;4665.35
35.00;234.55;veh320;52860435#5_0;33.93;0.00;9.88;veh_passenger;12099.11;1968.22
35.00;52.31;veh321;531339549#1_0;34.94;0.00;10.36;veh_passenger;2720.47;2764.33
35.00;159.77;veh322;21093414_0;193.23;0.00;37.94;veh_passenger;10690.51;4728.16
35.00;337.81;veh323;-759052066_0;52.39;0.00;11.98;veh_passenger;9332.36;2060.13
35.00;56.56;veh324;:244973066_3_0;3.21;0.00;7.27;veh_passenger;12215.14;3240.03
35.00;264.63;veh325;47521387_1;26.66;0.00;8.95;veh_passenger;11526.32;4695.57
35.00;267.38;veh326;-22697020_0;24.85;0.00;8.05;veh_passenger;10521.23;4352.23
35.00;148.30;veh327;-206879682_0;75.42;0.00;18.30;veh_passenger;3484.21;4715.18
35.00;344.30;veh328;256799264#2_3;14.80;0.00;4.74;veh_passenger;10869.82;4392.32
35.00;259.05;veh329;96867656_0;35.19;0.00;7.72;veh_passenger;10680.14;4903.14
35.00;232.03;veh33;-138630336_0;109.75;0.00;0.01;veh_passenger;6212.03;3775.02
35.00;265.63;veh330;465329792_0;24.49;0.00;7.90;veh_passenger;11286.43;4417.91
35.00;218.57;veh331;47259045_1;21.98;0.00;6.14;veh_passenger;11502.11;3983.71
35.00;173.37;veh332;22565716_0;35.27;0.00;7.40;veh_passenger;6745.86;4899.04
35.00;75.43;veh333;205446380_0;11.93;0.00;1.54;veh_passenger;5114.61;2309.07
35.00;41.17;veh334;93287018#0_0;17.89;0.00;6.78;veh_passenger;10428.11;3670.37
35.00;75.48;veh336;453132958#0_0;18.38;0.00;6.34;veh_passenger;5755.95;2742.60
35.00;177.62;veh337;131270029#0_1;35.33;0.00;10.25;veh_passenger;6528.23;5629.37
35.00;132.78;veh338;323175161#2_0;16.41;0.00;6.13;veh_passenger;6752.49;2200.35
35.00;175.60;veh339;-627861841_1;17.77;0.00;6.08;veh_passenger;9818.63;3551.18
35.00;78.32;veh34;166645421#2_0;29.13;0.00;19.08;veh_passenger;4439.93;3926.08
35.00;255.74;veh340;-113278698#16_0;15.33;0.00;4.91;veh_passenger;5313.41;2161.19
35.00;251.16;veh341;267157836#0_1;16.54;0.00;5.71;veh_passenger;2772.08;3934.81
35.00;130.05;veh342;40103765#0_0;32.84;0.00;8.91;veh_passenger;6367.01;1807.79
35.00;165.36;veh344;47105598_0;56.69;0.00;17.03;veh_passenger;5700.78;4891.65
35.00;354.17;veh345;325125730#2_0;12.11;0.00;4.65;veh_passenger;8617.04;4012.55
35.00;324.64;veh346;20285566#0_0;10.62;0.00;3.74;veh_passenger;3731.86;3304.61
35.00;42.35;veh347;322588816#2_1;12.00;0.00;4.55;veh_passenger;7336.59;3057.77
35.00;353.52;veh348;48052767#0_3;11.64;0.00;4.02;veh_passenger;9750.16;4133.26
35.00;81.45;veh35;138630401#6_0;66.65;0.00;9.00;veh_passenger;7106.75;4801.35
35.00;244.84;veh350;639566419#1_1;3.02;0.00;3.70;veh_passenger;6077.82;1730.61
35.00;335.76;veh351;147999143#0_0;11.69;0.00;4.13;veh_passenger;11398.11;1926.44
35.00;169.38;veh352;37952532#1_0;12.59;0.00;4.93;veh_passenger;11492.17;2997.61
35.00;221.98;veh354;21631346#0_0;9.19;0.00;2.76;veh_passenger;2344.49;1968.15
35.00;158.80;veh355;-20280387#1_0;10.81;0.00;3.61;veh_passenger;2493.27;3979.84
35.00;267.56;veh356;166666901#1_0;6.90;0.00;1.80;veh_passenger;7312.35;3200.34
35.00;80.34;veh357;-25964761_0;6.66;0.00;1.56;veh_passenger;5130.09;4348.04
35.00;269.65;veh358;48393703_0;23.39;0.00;18.29;veh_passenger;10447.26;4851.44
35.00;263.69;veh359;75032340_1;14.50;0.00;9.40;veh_passenger;11808.51;4857.17
35.00;228.02;veh36;:206163531_1_0;9.39;0.00;7.06;veh_passenger;4597.02;3431.97
35.00;351.26;veh360;335801171#0_0;7.28;0.00;2.18;veh_passenger;9330.64;4401.01
35.00;158.26;veh361;-20284663_0;14.23;0.00;9.13;veh_passenger;3991.09;3116.57
35.00;176.54;veh362;21093414_0;41.51;0.00;36.41;veh_passenger;10658.16;4876.15
35.00;0.85;veh363;262668342_0;15.67;0.00;10.57;veh_passenger;9270.25;1597.93
35.00;11.08;veh364;21630412#0_0;14.99;0.00;9.89;veh_passenger;1772.30;1326.93
35.00;64.46;veh365;18936350#0_0;19.98;0.00;14.88;veh_passenger;984.80;3878.94
35.00;180.37;veh366;334573432#0_3;5.10;0.00;0.00;veh_passenger;7475.85;3968.87
35.00;343.75;veh367;171573100_0;5.10;0.00;28.06;veh_passenger;11536.79;1514.62
35.00;354.63;veh368;147999141#2_0;5.10;0.00;0.00;veh_passenger;11193.24;2658.67
35.00;176.58;veh369;47414712#0_0;5.10;0.00;13.16;veh_passenger;8063.97;5113.57
35.00;32.53;veh37;322978493_3;85.88;0.00;0.00;veh_passenger;6122.60;1723.55
35.00;341.62;veh370;206452742#0_0;5.10;0.00;0.00;veh_passenger;3260.20;4263.76
35.00;340.86;veh371;166667036_0;5.10;0.00;0.00;veh_passenger;4654.60;4128.03
35.00;255.54;veh372;19788559#0_0;5.10;0.00;0.00;veh_passenger;5739.12;3675.62
35.00;45.19;veh373;93287002#0_0;5.10;0.00;16.08;veh_passenger;8405.27;1692.99
35.00;230.89;veh374;23634533#1_0;5.10;0.00;0.00;veh_passenger;3870.65;3117.70
35.00;256.90;veh376;463912448#0_0;5.10;0.00;0.00;veh_passenger;6453.37;2645.91
35.00;355.68;veh38;627861843#1_0;63.89;0.00;0.05;veh_passenger;9855.62;3161.70
35.00;344.30;veh39;256799264#2_3;63.95;0.00;16.25;veh_passenger;10856.52;4439.60
35.00;137.15;veh4;20285539#4_0;30.41;0.00;11.32;veh_passenger;3782.27;2982.36
35.00;173.49;veh40;114893936_0;178.00;0.00;9.85;veh_passenger;11033.60;3156.71
35.00;156.91;veh41;-206879688_0;26.85;0.00;11.53;veh_passenger;3794.25;4127.33
35.00;217.44;veh42;-369620455#1_0;0.29;0.00;9.17;veh_passenger;5127.66;2795.80
35.00;312.61;veh43;-22939860#4_0;90.61;0.00;14.98;veh_passenger;4472.22;2589.07
35.00;162.70;veh44;19784234#1_0;43.70;0.00;10.58;veh_passenger;5556.41;3300.13
35.00;167.40;veh45;-311851485#0_1;31.60;0.00;15.66;veh_passenger;6743.16;3057.58
35.00;257.69;veh46;10426305#1_0;5.53;0.00;8.97;veh_passenger;7347.19;2427.07
35.00;47.45;veh47;93248659#3_0;5.33;0.00;5.72;veh_passenger;3303.02;2047.82
35.00;80.16;veh50;136793803_0;103.72;0.00;0.00;veh_passenger;7409.37;3970.13
35.00;332.93;veh51;19782646_0;138.28;0.00;8.17;veh_passenger;11730.50;4239.23
35.00;266.42;veh52;:195994113_1_0;23.13;0.00;11.00;veh_passenger;11837.60;4726.12
35.00;308.85;veh53;-19787474#1_0;33.84;0.00;13.79;veh_passenger;6320.86;2042.24
35.00;159.83;veh54;19788546#1_0;11.40;0.00;9.21;veh_passenger;4625.63;4628.60
35.00;53.56;veh55;:218308418_4_0;0.33;0.00;13.72;veh_passenger;3807.59;2763.18
35.00;86.37;veh56;656870230#1_0;9.65;0.00;13.41;veh_passenger;7199.09;1795.71
35.00;28.73;veh57;625454219_0;66.02;0.00;0.20;veh_passenger;2800.47;2148.74
35.00;196.50;veh58;:218262689_2_0;9.94;0.00;7.60;veh_passenger;6103.84;2219.02
35.00;314.06;veh59;-453117780#10_0;60.39;0.00;16.65;veh_passenger;5172.50;1938.41
35.00;78.70;veh60;19782158#1_0;32.47;0.00;10.83;veh_passenger;8317.15;3801.74
35.00;251.27;veh62;:cluster_1285014120_2154245620_1_0;5.26;0.00;8.88;veh_passenger;5131.61;1997.46
35.00;37.84;veh63;-144844721_0;70.85;0.00;7.91;veh_passenger;12044.88;3850.42
35.00;75.34;veh64;25915709#2_1;18.89;0.00;0.72;veh_passenger;5506.98;3422.76
35.00;249.43;veh66;531667853#3_0;73.00;0.00;7.30;veh_passenger;2749.80;3456.67
35.00;341.57;veh67;-256398480#0_0;3.38;0.00;6.33;veh_passenger;11108.45;1794.35
35.00;359.11;veh68;-22025881#1_1;33.83;0.00;13.98;veh_passenger;7472.27;2761.73
35.00;342.87;veh69;465437006#1_0;164.61;0.00;4.62;veh_passenger;10456.98;1799.98
35.00;218.46;veh7;322784645#1_2;18.44;0.00;10.93;veh_passenger;6401.97;2068.09
35.00;173.57;veh70;138630349_0;20.86;0.00;9.89;veh_passenger;5900.30;3790.42
35.00;265.62;veh71;465329792_1;36.68;0.00;10.69;veh_passenger;11274.60;4413.80
35.00;42.35;veh72;:2153260001_1_0;9.67;0.00;7.87;veh_passenger;3821.26;3200.58
35.00;158.78;veh73;327179566_0;102.11;0.00;13.47;veh_passenger;10757.70;4501.87
35.00;181.34;veh74;114893935#1_0;372.64;0.00;24.02;veh_passenger;10884.27;3920.75
35.00;350.46;veh75;-171573105_0;170.87;0.00;14.79;veh_passenger;11891.90;2028.41
35.00;342.57;veh76;:81886885_5_0;10.21;0.00;5.47;veh_passenger;4731.83;2363.65
35.00;43.01;veh77;:232917673_9_0;5.67;0.00;7.24;veh_passenger;2097.08;1759.26
35.00;175.81;veh78;18905925#0_0;291.72;0.00;10.31;veh_passenger;8988.26;5476.61
